Latitude (decimal degrees):	38.246
Longitude (decimal degrees):	-0.807
Elevation (m):	120
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190502:0910,582.3,726.67,46.22,19.02,3.38,0.0
20190502:1010,730.78,925.44,56.67,20.16,4.0,0.0
20190502:1110,759.65,967.82,64.6,20.92,4.48,0.0
20190502:1210,812.97,1042.9,67.04,21.43,4.62,0.0
20190502:1310,635.83,805.03,62.46,21.85,4.62,0.0
20190502:1410,363.97,458.83,53.45,22.07,4.62,0.0
20190502:1510,486.11,608.96,42.56,22.01,4.48,0.0
20190502:1610,280.21,357.01,30.97,21.34,4.55,0.0
20190502:1710,31.51,53.92,19.2,20.02,4.48,0.0
20190502:1810,23.11,42.54,7.58,18.39,3.59,0.0
20190502:1910,0.0,0.0,0.0,16.88,2.62,0.0
20190502:2010,0.0,0.0,0.0,15.85,2.07,0.0
20190502:2110,0.0,0.0,0.0,15.07,1.86,0.0
20190502:2210,0.0,0.0,0.0,14.18,1.79,0.0
20190502:2310,0.0,0.0,0.0,13.42,1.79,0.0
20190503:0010,0.0,0.0,0.0,12.65,1.79,0.0
20190503:0110,0.0,0.0,0.0,11.75,1.72,0.0
20190503:0210,0.0,0.0,0.0,10.92,1.66,0.0
20190503:0310,0.0,0.0,0.0,10.17,1.59,0.0
20190503:0410,0.0,0.0,0.0,9.54,1.59,0.0
20190503:0510,0.0,0.0,0.0,9.09,1.52,0.0
20190503:0610,51.67,87.45,11.53,9.6,1.24,0.0
20190503:0710,227.38,303.21,23.23,13.43,0.97,0.0
20190503:0810,426.18,537.55,34.98,15.98,0.62,0.0
20190503:0910,590.95,752.25,46.43,17.51,1.17,0.0
20190503:1010,709.19,914.97,56.91,18.78,1.93,0.0
20190503:1110,782.49,1015.25,64.88,19.65,2.69,0.0
20190503:1210,818.37,1059.41,67.33,20.18,3.38,0.0
20190503:1310,785.0,1007.26,62.7,20.35,3.66,0.0
20190503:1410,697.84,880.03,53.63,20.12,3.93,0.0
20190503:1510,146.92,193.93,42.72,19.49,4.0,0.0
20190503:1610,112.68,152.32,31.12,18.16,3.93,0.0
20190503:1710,147.2,207.76,19.35,17.19,3.72,0.0
20190503:1810,18.02,35.3,7.74,16.27,3.31,0.0
20190503:1910,0.0,0.0,0.0,15.02,3.59,0.0
20190503:2010,0.0,0.0,0.0,14.17,2.83,0.0
20190503:2110,0.0,0.0,0.0,13.81,1.59,0.0
20190503:2210,0.0,0.0,0.0,13.38,0.69,0.0
20190503:2310,0.0,0.0,0.0,12.52,0.76,0.0
20190504:0010,0.0,0.0,0.0,11.41,1.17,0.0
20190504:0110,0.0,0.0,0.0,10.52,1.59,0.0
20190504:0210,0.0,0.0,0.0,9.87,1.72,0.0
20190504:0310,0.0,0.0,0.0,9.39,1.72,0.0
20190504:0410,0.0,0.0,0.0,8.86,1.72,0.0
20190504:0510,0.0,0.0,0.0,8.51,1.72,0.0
20190504:0610,42.4,88.07,11.73,9.21,1.52,0.0
20190504:0710,233.64,308.68,23.41,12.68,1.38,0.0
20190504:0810,447.12,555.83,35.17,14.71,1.45,0.0
20190504:0910,607.41,768.69,46.64,16.28,1.31,0.0
20190504:1010,712.68,927.3,57.15,17.84,1.31,0.0
20190504:1110,751.83,997.61,65.16,19.42,1.31,0.0
20190504:1210,804.86,1089.55,67.62,20.8,1.24,0.0
20190504:1310,759.97,1030.61,62.93,22.04,1.03,0.0
20190504:1410,678.21,901.91,53.82,22.64,1.17,0.0
20190504:1510,547.55,699.28,42.88,22.26,2.48,0.0
20190504:1610,327.71,417.29,31.27,21.16,3.66,0.0
20190504:1710,137.79,192.42,19.5,19.61,4.48,0.0
20190504:1810,24.56,44.35,7.9,17.74,4.0,0.0
20190504:1910,0.0,0.0,0.0,16.21,2.62,0.0
20190504:2010,0.0,0.0,0.0,15.13,1.45,0.0
20190504:2110,0.0,0.0,0.0,14.13,0.76,0.0
20190504:2210,0.0,0.0,0.0,13.73,0.69,0.0
20190504:2310,0.0,0.0,0.0,12.45,1.24,0.0
20190505:0010,0.0,0.0,0.0,11.56,1.45,0.0
20190505:0110,0.0,0.0,0.0,10.58,1.59,0.0
20190505:0210,0.0,0.0,0.0,10.0,1.86,0.0
20190505:0310,0.0,0.0,0.0,9.79,1.93,0.0
20190505:0410,0.0,0.0,0.0,9.57,1.79,0.0
20190505:0510,0.0,0.0,0.0,9.28,1.66,0.0
20190505:0610,46.78,89.92,11.92,9.99,1.31,0.0
20190505:0710,225.87,302.19,23.6,14.78,0.76,0.0
20190505:0810,423.65,540.6,35.36,17.74,0.41,0.0
20190505:0910,578.88,746.5,46.84,18.97,0.83,0.0
20190505:1010,683.86,894.03,57.38,20.12,1.45,0.0
20190505:1110,768.01,1016.33,65.43,21.04,1.93,0.0
20190505:1210,797.89,1047.97,67.9,21.23,2.69,0.0
20190505:1310,772.28,996.01,63.17,20.79,3.38,0.0
20190505:1410,707.38,885.44,54.0,19.38,4.41,0.0
20190505:1510,549.99,679.6,43.04,18.51,4.07,0.0
20190505:1610,366.1,459.43,31.41,18.02,3.59,0.0
20190505:1710,155.49,225.3,19.65,17.63,3.31,0.0
20190505:1810,22.62,41.63,8.06,16.83,2.69,0.0
20190505:1910,0.0,0.0,0.0,15.48,1.59,0.0
20190505:2010,0.0,0.0,0.0,14.58,1.17,0.0
20190505:2110,0.0,0.0,0.0,13.84,0.76,0.0
20190505:2210,0.0,0.0,0.0,13.92,0.55,0.0
20190505:2310,0.0,0.0,0.0,13.51,0.69,0.0
20190506:0010,0.0,0.0,0.0,12.22,0.97,0.0
20190506:0110,0.0,0.0,0.0,11.11,1.1,0.0
20190506:0210,0.0,0.0,0.0,10.28,1.31,0.0
20190506:0310,0.0,0.0,0.0,9.75,1.38,0.0
20190506:0410,0.0,0.0,0.0,9.3,1.38,0.0
20190506:0510,0.0,0.0,0.0,8.92,1.38,0.0
20190506:0610,53.13,81.29,12.1,9.99,1.03,0.0
20190506:0710,155.79,204.91,23.78,14.49,0.48,0.0
20190506:0810,334.97,423.6,35.54,16.77,0.48,0.0
20190506:0910,578.0,741.17,47.03,18.67,1.03,0.0
20190506:1010,694.81,902.96,57.6,20.24,1.86,0.0
20190506:1110,750.43,978.67,65.7,21.28,2.69,0.0
20190506:1210,774.74,1009.12,68.18,21.65,3.17,0.0
20190506:1310,655.57,840.94,63.39,21.73,3.31,0.0
20190506:1410,639.77,810.43,54.19,21.23,3.72,0.0
20190506:1510,424.19,529.28,43.19,20.46,4.07,0.0
20190506:1610,289.88,367.83,31.56,20.15,3.86,0.0
20190506:1710,90.26,127.5,19.8,19.34,3.31,0.0
20190506:1810,18.48,36.2,8.21,18.18,2.76,0.0
20190506:1910,0.0,0.0,0.0,16.9,2.0,0.0
20190506:2010,0.0,0.0,0.0,16.11,1.59,0.0
20190506:2110,0.0,0.0,0.0,15.35,1.03,0.0
20190506:2210,0.0,0.0,0.0,14.78,0.69,0.0
20190506:2310,0.0,0.0,0.0,14.54,0.69,0.0
20190507:0010,0.0,0.0,0.0,14.04,0.83,0.0
20190507:0110,0.0,0.0,0.0,13.81,0.83,0.0
20190507:0210,0.0,0.0,0.0,13.27,0.9,0.0
20190507:0310,0.0,0.0,0.0,12.72,1.03,0.0
20190507:0410,0.0,0.0,0.0,12.62,1.17,0.0
20190507:0510,0.0,0.0,0.0,12.32,1.31,0.0
20190507:0610,52.3,81.01,12.28,13.03,0.97,0.0
20190507:0710,193.16,255.31,23.95,15.71,0.55,0.0
20190507:0810,420.75,535.3,35.71,18.11,0.76,0.0
20190507:0910,576.58,749.39,47.22,20.27,0.76,0.0
20190507:1010,683.57,908.1,57.82,22.31,1.24,0.0
20190507:1110,699.26,929.09,65.96,23.98,2.07,0.0
20190507:1210,761.07,1013.32,68.46,24.99,2.83,0.0
20190507:1310,751.84,991.95,63.62,25.46,3.38,0.0
20190507:1410,643.02,833.8,54.36,25.44,3.59,0.0
20190507:1510,413.41,528.96,43.35,25.0,3.59,0.0
20190507:1610,252.38,328.18,31.71,24.2,3.59,0.0
20190507:1710,137.5,195.85,19.94,23.02,3.38,0.0
20190507:1810,22.7,42.54,8.37,21.71,2.48,0.0
20190507:1910,0.0,0.0,0.0,19.75,1.24,0.0
20190507:2010,0.0,0.0,0.0,18.32,0.76,0.0
20190507:2110,0.0,0.0,0.0,17.57,0.69,0.0
20190507:2210,0.0,0.0,0.0,17.26,0.28,0.0
20190507:2310,0.0,0.0,0.0,16.7,0.21,0.0
20190508:0010,0.0,0.0,0.0,16.16,0.62,0.0
20190508:0110,0.0,0.0,0.0,15.4,0.97,0.0
20190508:0210,0.0,0.0,0.0,14.55,1.1,0.0
20190508:0310,0.0,0.0,0.0,13.63,1.24,0.0
20190508:0410,0.0,0.0,0.0,13.08,1.38,0.0
20190508:0510,0.0,0.0,0.0,12.51,1.66,0.0
20190508:0610,51.87,93.81,12.46,13.25,1.52,0.0
20190508:0710,218.38,294.67,24.12,17.94,1.24,0.0
20190508:0810,406.75,521.33,35.89,22.01,1.79,0.0
20190508:0910,536.25,692.62,47.4,24.4,2.41,0.0
20190508:1010,663.46,874.07,58.03,26.02,2.76,0.0
20190508:1110,441.41,575.49,66.21,27.34,3.31,0.0
20190508:1210,733.18,980.43,68.73,28.46,3.59,0.0
20190508:1310,715.12,949.61,63.84,29.4,4.28,0.0
20190508:1410,625.65,820.97,54.54,30.03,4.69,0.0
20190508:1510,338.65,443.62,43.5,29.97,4.41,0.0
20190508:1610,213.91,286.84,31.85,29.39,4.07,0.0
20190508:1710,126.47,184.06,20.09,28.34,3.72,0.0
20190508:1810,22.71,43.44,8.52,27.15,4.28,0.0
20190508:1910,0.0,0.0,0.0,25.43,3.45,0.0
20190508:2010,0.0,0.0,0.0,24.37,3.66,0.0
20190508:2110,0.0,0.0,0.0,23.43,3.59,0.0
20190508:2210,0.0,0.0,0.0,22.61,3.52,0.0
20190508:2310,0.0,0.0,0.0,22.12,3.52,0.0
20190509:0010,0.0,0.0,0.0,21.75,3.38,0.0
20190509:0110,0.0,0.0,0.0,21.44,3.38,0.0
20190509:0210,0.0,0.0,0.0,20.93,2.97,0.0
20190509:0310,0.0,0.0,0.0,20.47,2.48,0.0
20190509:0410,0.0,0.0,0.0,19.88,2.21,0.0
20190509:0510,0.0,0.0,0.0,19.22,2.14,0.0
20190509:0610,54.06,86.11,12.63,19.1,1.93,0.0
20190509:0710,198.56,268.48,24.29,20.96,1.72,0.0
20190509:0810,373.96,476.63,36.05,22.59,2.9,0.0
20190509:0910,523.67,666.13,47.58,24.19,3.93,0.0
20190509:1010,612.81,788.73,58.23,25.49,4.34,0.0
20190509:1110,655.43,854.6,66.46,26.68,4.28,0.0
20190509:1210,670.81,882.1,69.0,27.23,3.93,0.0
20190509:1310,620.07,814.96,64.06,27.62,3.59,0.0
20190509:1410,602.49,790.22,54.71,27.94,3.38,0.0
20190509:1510,484.96,628.6,43.65,27.61,3.45,0.0
20190509:1610,355.27,466.82,31.99,27.4,3.66,0.0
20190509:1710,148.41,228.35,20.23,27.05,3.38,0.0
20190509:1810,21.07,41.12,8.68,26.05,2.69,0.0
20190509:1910,0.0,0.0,0.0,24.03,1.03,0.0
20190509:2010,0.0,0.0,0.0,23.22,0.55,0.0
20190509:2110,0.0,0.0,0.0,21.22,1.17,0.0
20190509:2210,0.0,0.0,0.0,19.68,1.66,0.0
20190509:2310,0.0,0.0,0.0,18.56,1.93,0.0
20190510:0010,0.0,0.0,0.0,18.11,2.14,0.0
20190510:0110,0.0,0.0,0.0,17.89,2.28,0.0
20190510:0210,0.0,0.0,0.0,17.95,2.55,0.0
20190510:0310,0.0,0.0,0.0,18.4,2.9,0.0
20190510:0410,0.0,0.0,0.0,18.56,3.03,0.0
20190510:0510,0.0,0.0,0.0,18.4,2.97,0.0
20190510:0610,50.14,96.11,12.79,18.84,2.76,0.0
20190510:0710,224.59,306.07,24.45,21.05,2.83,0.0
20190510:0810,425.02,540.96,36.21,23.35,3.66,0.0
20190510:0910,571.8,735.96,47.75,25.49,3.52,0.0
20190510:1010,673.69,891.46,58.43,27.44,3.1,0.0
20190510:1110,744.29,1010.61,66.71,29.02,2.76,0.0
20190510:1210,750.1,1029.81,69.26,30.21,2.62,0.0
20190510:1310,718.32,983.57,64.28,30.96,2.62,0.0
20190510:1410,645.32,870.09,54.89,31.25,2.83,0.0
20190510:1510,507.43,672.19,43.8,31.04,3.03,0.0
20190510:1610,342.42,456.43,32.13,30.22,3.52,0.0
20190510:1710,149.4,229.54,20.37,28.8,3.66,0.0
20190510:1810,18.49,37.83,8.83,27.31,3.1,0.0
20190510:1910,0.0,0.0,0.0,25.02,1.93,0.0
20190510:2010,0.0,0.0,0.0,23.42,0.97,0.0
20190510:2110,0.0,0.0,0.0,22.11,1.03,0.0
20190510:2210,0.0,0.0,0.0,21.36,0.97,0.0
20190510:2310,0.0,0.0,0.0,21.0,1.03,0.0
20190511:0010,0.0,0.0,0.0,19.67,1.17,0.0
20190511:0110,0.0,0.0,0.0,17.78,1.59,0.0
20190511:0210,0.0,0.0,0.0,16.98,1.93,0.0
20190511:0310,0.0,0.0,0.0,16.79,2.21,0.0
20190511:0410,0.0,0.0,0.0,16.79,2.21,0.0
20190511:0510,0.0,0.0,0.0,16.6,2.41,0.0
20190511:0610,49.37,97.08,12.96,17.05,2.0,0.0
20190511:0710,225.72,309.15,24.6,21.53,2.0,0.0
20190511:0810,420.29,542.45,36.37,24.58,2.55,0.0
20190511:0910,565.03,740.15,47.92,26.97,2.55,0.0
20190511:1010,662.17,899.96,58.62,28.87,1.79,0.0
20190511:1110,717.15,1019.02,66.95,30.02,0.76,0.0
20190511:1210,745.21,1032.76,69.51,30.34,2.14,0.0
20190511:1310,744.35,1003.78,64.49,29.97,3.52,0.0
20190511:1410,674.89,883.44,55.05,28.96,4.69,0.0
20190511:1510,535.01,686.04,43.95,27.63,5.24,0.0
20190511:1610,358.03,464.48,32.27,26.19,5.1,0.0
20190511:1710,154.18,231.26,20.52,24.92,4.69,0.0
20190511:1810,20.08,39.7,8.98,23.59,3.86,0.0
20190511:1910,0.0,0.0,0.0,22.73,2.41,0.0
20190511:2010,0.0,0.0,0.0,21.67,1.72,0.0
20190511:2110,0.0,0.0,0.0,20.43,1.38,0.0
20190511:2210,0.0,0.0,0.0,19.12,1.52,0.0
20190511:2310,0.0,0.0,0.0,18.01,1.93,0.0
20190512:0010,0.0,0.0,0.0,17.25,1.86,0.0
20190512:0110,0.0,0.0,0.0,16.45,1.72,0.0
20190512:0210,0.0,0.0,0.0,15.78,1.59,0.0
20190512:0310,0.0,0.0,0.0,15.23,1.45,0.0
20190512:0410,0.0,0.0,0.0,14.97,1.31,0.0
20190512:0510,0.0,0.0,0.0,15.48,0.97,0.0
20190512:0610,60.12,93.33,13.11,16.37,0.48,0.0
20190512:0710,226.07,304.62,24.75,17.98,1.1,0.0
20190512:0810,393.19,498.67,36.52,19.44,1.59,0.0
20190512:0910,550.57,703.14,48.08,20.9,2.0,0.0
20190512:1010,558.97,721.08,58.81,22.14,2.14,0.0
20190512:1110,664.74,870.99,67.18,22.78,2.28,0.0
20190512:1210,774.37,1021.55,69.77,23.18,2.9,0.0
20190512:1310,759.88,998.22,64.7,23.97,3.17,0.0
20190512:1410,682.82,883.25,55.22,24.04,3.38,0.0
20190512:1510,538.64,683.2,44.09,23.54,3.86,0.0
20190512:1610,363.23,464.69,32.41,22.41,4.07,0.0
20190512:1710,158.19,232.55,20.66,21.11,3.72,0.0
20190512:1810,19.16,38.12,9.13,19.72,3.03,0.0
20190512:1910,0.0,0.0,0.0,18.73,1.86,0.0
20190512:2010,0.0,0.0,0.0,17.85,1.24,0.0
20190512:2110,0.0,0.0,0.0,16.81,0.9,0.0
20190512:2210,0.0,0.0,0.0,17.21,0.48,0.0
20190512:2310,0.0,0.0,0.0,16.73,0.21,0.0
20190513:0010,0.0,0.0,0.0,16.28,0.14,0.0
20190513:0110,0.0,0.0,0.0,15.82,0.55,0.0
20190513:0210,0.0,0.0,0.0,13.15,1.59,0.0
20190513:0310,0.0,0.0,0.0,12.8,1.72,0.0
20190513:0410,0.0,0.0,0.0,12.73,1.38,0.0
20190513:0510,0.0,0.0,0.0,13.54,0.9,0.0
20190513:0610,53.16,100.09,13.26,14.56,0.62,0.0
20190513:0710,199.77,262.02,24.89,15.95,1.59,0.0
20190513:0810,278.63,350.48,36.66,16.99,1.79,0.0
20190513:0910,83.01,117.3,48.23,18.09,1.72,0.0
20190513:1010,92.74,129.6,58.99,19.24,1.86,0.0
20190513:1110,309.86,395.87,67.4,20.88,2.07,0.0
20190513:1210,711.24,937.03,70.01,22.34,2.21,0.0
20190513:1310,753.87,993.79,64.9,23.19,2.62,0.0
20190513:1410,675.34,870.84,55.38,23.49,3.38,0.0
20190513:1510,539.84,681.45,44.23,22.94,4.14,0.0
20190513:1610,362.63,461.99,32.55,21.82,4.34,0.0
20190513:1710,159.6,233.68,20.8,20.51,4.14,0.0
20190513:1810,17.58,36.14,9.28,19.12,3.17,0.0
20190513:1910,0.0,0.0,0.0,18.06,2.28,0.0
20190513:2010,0.0,0.0,0.0,16.88,1.93,0.0
20190513:2110,0.0,0.0,0.0,15.79,1.38,0.0
20190513:2210,0.0,0.0,0.0,15.58,0.62,0.0
20190513:2310,0.0,0.0,0.0,15.01,0.69,0.0
20190514:0010,0.0,0.0,0.0,12.78,1.31,0.0
20190514:0110,0.0,0.0,0.0,11.83,1.45,0.0
20190514:0210,0.0,0.0,0.0,11.23,1.45,0.0
20190514:0310,0.0,0.0,0.0,10.77,1.45,0.0
20190514:0410,0.0,0.0,0.0,10.27,1.45,0.0
20190514:0510,0.0,0.0,0.0,9.73,1.52,0.0
20190514:0610,52.2,100.18,13.41,11.23,1.03,0.0
20190514:0710,234.14,313.76,25.03,15.54,0.62,0.0
20190514:0810,426.32,545.94,36.8,17.52,0.14,0.0
20190514:0910,576.21,747.6,48.38,19.35,0.62,0.0
20190514:1010,689.77,907.49,59.16,21.1,1.45,0.0
20190514:1110,773.99,1028.23,67.62,22.55,2.21,0.0
20190514:1210,781.8,1035.7,70.25,23.57,2.83,0.0
20190514:1310,770.57,1011.68,65.1,24.18,3.38,0.0
20190514:1410,685.64,886.14,55.54,24.39,3.66,0.0
20190514:1510,541.87,690.23,44.38,24.22,3.79,0.0
20190514:1610,362.88,467.9,32.68,23.73,3.79,0.0
20190514:1710,158.44,234.84,20.93,22.85,3.72,0.0
20190514:1810,17.91,37.15,9.42,21.37,3.45,0.0
20190514:1910,0.0,0.0,0.0,19.48,2.62,0.0
20190514:2010,0.0,0.0,0.0,18.12,1.72,0.0
20190514:2110,0.0,0.0,0.0,16.82,1.24,0.0
20190514:2210,0.0,0.0,0.0,16.02,0.76,0.0
20190514:2310,0.0,0.0,0.0,16.02,0.55,0.0
20190515:0010,0.0,0.0,0.0,15.6,0.55,0.0
20190515:0110,0.0,0.0,0.0,15.04,0.55,0.0
20190515:0210,0.0,0.0,0.0,14.65,0.76,0.0
20190515:0310,0.0,0.0,0.0,13.3,0.97,0.0
20190515:0410,0.0,0.0,0.0,12.18,1.24,0.0
20190515:0510,0.0,0.0,0.0,11.38,1.45,0.0
20190515:0610,51.41,100.12,13.55,12.67,1.03,0.0
20190515:0710,231.73,311.77,25.16,17.05,0.97,0.0
20190515:0810,424.71,544.39,36.93,20.34,1.1,0.0
20190515:0910,565.93,739.78,48.52,23.33,1.31,0.0
20190515:1010,666.66,898.1,59.33,26.01,1.45,0.0
20190515:1110,740.02,1022.85,67.84,28.25,1.59,0.0
20190515:1210,729.03,1006.27,70.49,29.84,2.07,0.0
20190515:1310,731.68,995.8,65.3,30.49,2.97,0.0
20190515:1410,664.4,877.95,55.7,30.03,4.21,0.0
20190515:1510,530.88,683.66,44.52,28.28,5.1,0.0
20190515:1610,357.62,464.15,32.82,26.21,5.03,0.0
20190515:1710,157.32,235.79,21.07,24.3,4.41,0.0
20190515:1810,18.2,38.01,9.57,22.85,4.0,0.0
20190515:1910,0.0,0.0,0.0,21.08,3.17,0.0
20190515:2010,0.0,0.0,0.0,19.82,3.1,0.0
20190515:2110,0.0,0.0,0.0,18.85,2.9,0.0
20190515:2210,0.0,0.0,0.0,17.96,2.28,0.0
20190515:2310,0.0,0.0,0.0,17.18,1.86,0.0
20190516:0010,0.0,0.0,0.0,16.54,2.07,0.0
20190516:0110,0.0,0.0,0.0,15.81,2.14,0.0
20190516:0210,0.0,0.0,0.0,15.4,1.93,0.0
20190516:0310,0.0,0.0,0.0,14.88,1.79,0.0
20190516:0410,0.0,0.0,0.0,14.49,1.59,0.0
20190516:0510,0.0,3.62,2.49,14.14,1.38,0.0
20190516:0610,56.46,102.75,13.68,14.61,1.17,0.0
20190516:0710,231.17,309.38,25.29,16.81,1.66,0.0
20190516:0810,425.89,535.68,37.06,18.14,1.86,0.0
20190516:0910,572.01,725.04,48.66,19.73,2.21,0.0
20190516:1010,690.13,889.89,59.49,21.26,2.69,0.0
20190516:1110,768.25,1001.6,68.04,22.44,3.24,0.0
20190516:1210,770.15,1003.36,70.72,23.2,3.72,0.0
20190516:1310,757.35,981.04,65.49,23.47,4.0,0.0
20190516:1410,670.17,855.55,55.86,23.35,4.21,0.0
20190516:1510,533.83,673.22,44.65,22.94,4.21,0.0
20190516:1610,357.45,456.95,32.95,22.25,4.07,0.0
20190516:1710,158.33,231.17,21.2,21.25,3.86,0.0
20190516:1810,28.48,51.06,9.71,19.9,3.52,0.0
20190516:1910,0.0,0.0,0.0,17.99,2.83,0.0
20190516:2010,0.0,0.0,0.0,17.0,1.93,0.0
20190516:2110,0.0,0.0,0.0,16.35,1.31,0.0
20190516:2210,0.0,0.0,0.0,15.37,1.03,0.0
20190516:2310,0.0,0.0,0.0,15.41,0.55,0.0
20190517:0010,0.0,0.0,0.0,14.41,1.03,0.0
20190517:0110,0.0,0.0,0.0,14.34,1.59,0.0
20190517:0210,0.0,0.0,0.0,14.88,2.0,0.0
20190517:0310,0.0,0.0,0.0,16.25,3.03,0.0
20190517:0410,0.0,0.0,0.0,17.41,4.28,0.0
20190517:0510,0.94,8.15,2.64,17.71,5.31,0.0
20190517:0610,56.72,104.52,13.81,17.86,5.79,0.0
20190517:0710,233.74,308.08,25.42,18.0,7.1,0.0
20190517:0810,448.17,550.55,37.18,19.11,7.1,0.0
20190517:0910,610.33,751.21,48.79,20.58,6.9,0.0
20190517:1010,696.19,870.68,59.65,22.02,6.69,0.0
20190517:1110,635.68,802.21,68.24,23.41,6.55,0.0
20190517:1210,761.59,972.94,70.95,24.52,6.62,0.0
20190517:1310,484.57,614.04,65.68,25.05,6.62,0.0
20190517:1410,289.68,372.07,56.01,25.27,6.34,0.0
20190517:1510,362.65,461.75,44.79,25.39,5.86,0.0
20190517:1610,193.04,255.3,33.08,25.78,5.66,0.0
20190517:1710,139.73,197.9,21.34,25.84,5.17,0.0
20190517:1810,23.09,45.42,9.85,25.26,4.0,0.0
20190517:1910,0.0,0.0,0.0,22.05,3.52,0.0
20190517:2010,0.0,0.0,0.0,20.81,2.69,0.0
20190517:2110,0.0,0.0,0.0,19.67,1.79,0.0
20190517:2210,0.0,0.0,0.0,18.71,0.97,0.0
20190517:2310,0.0,0.0,0.0,16.67,1.31,0.0
20190518:0010,0.0,0.0,0.0,14.44,1.79,0.0
20190518:0110,0.0,0.0,0.0,13.28,1.79,0.0
20190518:0210,0.0,0.0,0.0,12.45,1.72,0.0
20190518:0310,0.0,0.0,0.0,11.82,1.72,0.0
20190518:0410,0.0,0.0,0.0,11.79,1.66,0.0
20190518:0510,0.0,2.72,2.77,11.85,1.45,0.0
20190518:0610,62.3,105.75,13.94,13.21,1.1,0.0
20190518:0710,233.73,314.91,25.53,16.65,0.62,0.0
20190518:0810,418.46,536.72,37.3,19.15,0.55,0.0
20190518:0910,523.23,679.37,48.92,20.61,0.62,0.0
20190518:1010,584.48,767.65,59.8,21.92,1.03,0.0
20190518:1110,605.12,798.38,68.44,22.81,1.38,0.0
20190518:1210,560.55,735.06,71.17,22.6,1.38,0.0
20190518:1310,488.76,636.88,65.87,22.86,1.31,0.0
20190518:1410,241.59,316.02,56.16,23.28,1.24,0.0
20190518:1510,153.47,207.17,44.92,23.69,1.1,0.0
20190518:1610,224.71,295.52,33.21,22.46,0.55,0.0
20190518:1710,155.01,224.82,21.47,22.06,0.76,0.0
20190518:1810,29.98,52.4,9.99,21.24,1.52,0.0
20190518:1910,0.0,0.0,0.0,19.32,0.76,0.0
20190518:2010,0.0,0.0,0.0,17.69,1.03,0.0
20190518:2110,0.0,0.0,0.0,16.66,0.62,0.0
20190518:2210,0.0,0.0,0.0,16.18,0.83,0.0
20190518:2310,0.0,0.0,0.0,14.77,1.1,0.0
20190519:0010,0.0,0.0,0.0,14.24,1.17,0.0
20190519:0110,0.0,0.0,0.0,12.81,1.45,0.0
20190519:0210,0.0,0.0,0.0,11.2,1.86,0.0
20190519:0310,0.0,0.0,0.0,10.72,1.93,0.0
20190519:0410,0.0,0.0,0.0,10.23,1.86,0.0
20190519:0510,0.63,7.24,2.9,9.9,1.93,0.0
20190519:0610,54.82,81.49,14.06,11.11,1.52,0.0
20190519:0710,224.73,296.9,25.65,16.02,1.31,0.0
20190519:0810,434.03,550.55,37.41,18.83,1.45,0.0
20190519:0910,588.1,754.74,49.04,20.69,1.79,0.0
20190519:1010,690.08,899.97,59.94,21.63,2.14,0.0
20190519:1110,698.54,917.94,68.62,22.86,2.41,0.0
20190519:1210,379.05,487.59,71.39,23.77,2.83,0.0
20190519:1310,716.24,941.66,66.05,24.1,2.9,0.0
20190519:1410,586.55,761.99,56.31,24.8,2.83,0.0
20190519:1510,539.64,694.47,45.05,24.75,2.97,0.0
20190519:1610,266.78,348.56,33.34,24.77,2.62,0.0
20190519:1710,161.22,239.3,21.6,24.07,2.9,0.0
20190519:1810,20.87,42.78,10.13,22.2,3.79,0.0
20190519:1910,0.0,0.0,0.0,21.0,2.55,0.0
20190519:2010,0.0,0.0,0.0,19.15,2.07,0.0
20190519:2110,0.0,0.0,0.0,17.58,1.1,0.0
20190519:2210,0.0,0.0,0.0,17.15,0.83,0.0
20190519:2310,0.0,0.0,0.0,14.42,1.66,0.0
20190520:0010,0.0,0.0,0.0,13.45,1.79,0.0
20190520:0110,0.0,0.0,0.0,12.76,1.72,0.0
20190520:0210,0.0,0.0,0.0,12.73,1.52,0.0
20190520:0310,0.0,0.0,0.0,12.85,1.31,0.0
20190520:0410,0.0,0.0,0.0,12.54,1.31,0.0
20190520:0510,1.86,9.96,3.03,11.75,1.45,0.0
20190520:0610,52.73,103.16,14.17,12.87,1.1,0.0
20190520:0710,235.07,316.41,25.76,16.88,0.83,0.0
20190520:0810,426.78,542.83,37.52,18.88,1.17,0.0
20190520:0910,545.65,699.97,49.15,20.56,1.52,0.0
20190520:1010,689.92,902.35,60.08,21.9,2.0,0.0
20190520:1110,771.38,1021.09,68.81,22.93,2.48,0.0
20190520:1210,776.79,1028.93,71.6,23.31,2.69,0.0
20190520:1310,748.21,983.81,66.22,23.27,2.76,0.0
20190520:1410,474.83,602.75,56.45,22.94,3.79,0.0
20190520:1510,207.89,270.09,45.18,22.67,4.28,0.0
20190520:1610,101.23,140.95,33.46,21.99,4.28,0.0
20190520:1710,68.82,101.22,21.73,21.25,3.66,0.0
20190520:1810,5.55,17.03,10.27,20.22,3.03,0.0
20190520:1910,0.0,0.0,0.0,18.69,2.41,0.0
20190520:2010,0.0,0.0,0.0,17.81,1.79,0.0
20190520:2110,0.0,0.0,0.0,17.02,1.31,0.0
