Latitude (decimal degrees):	46.457
Longitude (decimal degrees):	11.323
Elevation (m):	231
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20160330:0110,0.0,0.0,0.0,5.94,0.62,0.0
20160330:0210,0.0,0.0,0.0,5.5,0.62,0.0
20160330:0310,0.0,0.0,0.0,5.02,0.55,0.0
20160330:0410,0.0,0.0,0.0,4.77,0.55,0.0
20160330:0510,0.0,0.0,0.0,4.32,0.55,0.0
20160330:0610,25.55,43.44,11.49,4.17,0.48,0.0
20160330:0710,45.74,68.11,21.56,4.88,0.62,0.0
20160330:0810,68.85,95.54,30.94,6.26,0.9,0.0
20160330:0910,62.65,88.92,38.97,8.05,1.38,0.0
20160330:1010,104.58,138.11,44.76,9.6,1.79,0.0
20160330:1110,163.52,206.22,47.27,10.23,1.93,0.0
20160330:1210,162.65,205.28,45.91,10.28,1.93,0.0
20160330:1310,233.65,287.09,41.01,10.34,1.79,0.0
20160330:1410,102.43,136.22,33.56,10.61,1.79,0.0
20160330:1510,187.51,233.7,24.51,10.03,1.45,0.0
20160330:1610,169.8,226.47,14.59,9.26,1.17,0.0
20160330:1710,9.65,22.63,4.31,8.05,1.03,0.0
20160330:1810,0.0,0.0,0.0,7.19,0.97,0.0
20160330:1910,0.0,0.0,0.0,7.26,0.97,0.0
20160330:2010,0.0,0.0,0.0,7.59,0.9,0.0
20160330:2110,0.0,0.0,0.0,7.38,0.83,0.0
20160330:2210,0.0,0.0,0.0,7.21,0.83,0.0
20160330:2310,0.0,0.0,0.0,7.14,0.83,0.0
20160331:0010,0.0,0.0,0.0,6.83,0.83,0.0
20160331:0110,0.0,0.0,0.0,6.17,0.69,0.0
20160331:0210,0.0,0.0,0.0,5.88,0.69,0.0
20160331:0310,0.0,0.0,0.0,5.58,0.62,0.0
20160331:0410,0.0,0.0,0.0,4.9,0.62,0.0
20160331:0510,0.0,0.0,0.0,4.24,0.55,0.0
20160331:0610,44.94,66.97,11.82,4.06,0.41,0.0
20160331:0710,140.37,177.6,21.91,6.37,0.55,0.0
20160331:0810,219.39,268.49,31.3,8.22,1.03,0.0
20160331:0910,354.04,426.48,39.35,9.6,1.59,0.0
20160331:1010,494.37,599.64,45.15,10.86,1.86,0.0
20160331:1110,686.08,854.39,47.67,12.02,1.86,0.0
20160331:1210,383.16,468.59,46.27,12.96,1.86,0.0
20160331:1310,162.07,207.67,41.33,13.7,1.86,0.0
20160331:1410,324.33,397.69,33.83,13.65,1.79,0.0
20160331:1510,320.68,393.92,24.76,12.74,1.66,0.0
20160331:1610,34.26,55.81,14.82,12.05,1.59,0.0
20160331:1710,10.12,23.53,4.53,10.7,1.38,0.0
20160331:1810,0.0,0.0,0.0,8.9,1.24,0.0
20160331:1910,0.0,0.0,0.0,7.12,1.1,0.0
20160331:2010,0.0,0.0,0.0,7.17,0.9,0.0
20160331:2110,0.0,0.0,0.0,7.25,0.9,0.0
20160331:2210,0.0,0.0,0.0,7.03,0.83,0.0
20160331:2310,0.0,0.0,0.0,6.88,0.83,0.0
20160401:0010,0.0,0.0,0.0,6.58,0.76,0.0
20160401:0110,0.0,0.0,0.0,5.84,0.69,0.0
20160401:0210,0.0,0.0,0.0,5.55,0.62,0.0
20160401:0310,0.0,0.0,0.0,5.12,0.48,0.0
20160401:0410,0.0,0.0,0.0,4.2,0.48,0.0
20160401:0510,0.0,0.0,0.0,3.28,0.41,0.0
20160401:0610,54.93,78.74,12.16,4.16,0.34,0.0
20160401:0710,196.01,241.1,22.25,5.55,0.21,0.0
20160401:0810,443.44,537.44,31.66,8.4,0.34,0.0
20160401:0910,458.71,559.01,39.73,10.14,0.76,0.0
20160401:1010,449.93,550.45,45.55,12.21,1.45,0.0
20160401:1110,659.29,827.65,48.05,13.44,1.59,0.0
20160401:1210,649.78,818.29,46.63,13.76,1.38,0.0
20160401:1310,552.89,686.24,41.65,13.74,1.38,0.0
20160401:1410,280.6,347.48,34.11,14.07,1.31,0.0
20160401:1510,174.38,222.66,25.0,14.05,1.24,0.0
20160401:1610,93.21,129.59,15.05,13.54,1.03,0.0
20160401:1710,9.39,22.63,4.76,12.78,0.76,0.0
20160401:1810,0.0,0.0,0.0,12.12,0.83,0.0
20160401:1910,0.0,0.0,0.0,10.93,0.76,0.0
20160401:2010,0.0,0.0,0.0,10.34,0.69,0.0
20160401:2110,0.0,0.0,0.0,9.75,0.62,0.0
20160401:2210,0.0,0.0,0.0,9.02,0.55,0.0
20160401:2310,0.0,0.0,0.0,8.53,0.55,0.0
20160402:0010,0.0,0.0,0.0,8.09,0.48,0.0
20160402:0110,0.0,0.0,0.0,7.31,0.48,0.0
20160402:0210,0.0,0.0,0.0,6.56,0.41,0.0
20160402:0310,0.0,0.0,0.0,5.92,0.34,0.0
20160402:0410,0.0,0.0,0.0,4.75,0.41,0.0
20160402:0510,0.0,0.0,0.0,4.07,0.41,0.0
20160402:0610,27.68,46.16,12.49,4.43,0.34,0.0
20160402:0710,95.71,126.62,22.59,6.25,0.21,0.0
20160402:0810,255.74,313.18,32.01,9.08,0.21,0.0
20160402:0910,311.86,382.79,40.1,11.24,0.55,0.0
20160402:1010,333.43,411.62,45.94,12.86,0.83,0.0
20160402:1110,468.03,581.55,48.44,14.3,1.17,0.0
20160402:1210,368.33,457.64,46.99,15.28,1.31,0.0
20160402:1310,325.77,405.28,41.96,15.66,1.38,0.0
20160402:1410,522.57,652.24,34.38,15.55,1.24,0.0
20160402:1510,162.13,209.55,25.25,15.22,1.03,0.0
20160402:1610,92.06,128.88,15.28,14.91,0.83,0.0
20160402:1710,13.02,28.06,4.98,13.96,0.55,0.0
20160402:1810,0.0,0.0,0.0,13.03,0.41,0.0
20160402:1910,0.0,0.0,0.0,11.5,0.48,0.0
20160402:2010,0.0,0.0,0.0,10.42,0.41,0.0
20160402:2110,0.0,0.0,0.0,9.32,0.41,0.0
20160402:2210,0.0,0.0,0.0,8.4,0.34,0.0
20160402:2310,0.0,0.0,0.0,7.68,0.34,0.0
20160403:0010,0.0,0.0,0.0,6.84,0.41,0.0
20160403:0110,0.0,0.0,0.0,5.97,0.41,0.0
20160403:0210,0.0,0.0,0.0,5.32,0.41,0.0
20160403:0310,0.0,0.0,0.0,4.4,0.48,0.0
20160403:0410,0.0,0.0,0.0,3.96,0.48,0.0
20160403:0510,2.97,11.77,2.51,3.36,0.48,0.0
20160403:0610,59.04,83.27,12.82,3.39,0.34,0.0
20160403:0710,270.48,331.03,22.93,7.31,0.14,0.0
20160403:0810,329.81,403.78,32.37,10.27,0.07,0.0
20160403:0910,373.35,459.8,40.48,12.35,0.55,0.0
20160403:1010,414.66,513.18,46.33,13.55,0.9,0.0
20160403:1110,660.43,840.44,48.83,14.51,1.17,0.0
20160403:1210,742.77,957.5,47.35,15.33,1.38,0.0
20160403:1310,619.64,780.31,42.27,15.63,1.59,0.0
20160403:1410,534.09,664.12,34.65,15.51,1.59,0.0
20160403:1510,313.8,390.21,25.49,15.29,1.66,0.0
20160403:1610,139.02,189.07,15.51,14.38,1.38,0.0
20160403:1710,11.83,26.25,5.21,13.18,1.03,0.0
20160403:1810,0.0,0.0,0.0,10.94,1.03,0.0
20160403:1910,0.0,0.0,0.0,10.93,0.9,0.0
20160403:2010,0.0,0.0,0.0,10.57,0.83,0.0
20160403:2110,0.0,0.0,0.0,9.71,0.76,0.0
20160403:2210,0.0,0.0,0.0,8.98,0.69,0.0
20160403:2310,0.0,0.0,0.0,8.4,0.69,0.0
20160404:0010,0.0,0.0,0.0,7.99,0.76,0.0
20160404:0110,0.0,0.0,0.0,7.5,0.69,0.0
20160404:0210,0.0,0.0,0.0,7.12,0.69,0.0
20160404:0310,0.0,0.0,0.0,6.64,0.69,0.0
20160404:0410,0.0,0.0,0.0,6.31,0.69,0.0
20160404:0510,1.5,9.05,2.84,6.08,0.69,0.0
20160404:0610,55.14,79.65,13.15,6.34,0.55,0.0
20160404:0710,329.11,401.81,23.27,7.84,0.48,0.0
20160404:0810,544.63,661.66,32.72,8.8,0.9,0.0
20160404:0910,688.2,851.7,40.85,10.2,1.38,0.0
20160404:1010,764.39,962.07,46.72,11.5,1.66,0.0
20160404:1110,813.85,1038.23,49.21,12.73,1.79,0.0
20160404:1210,768.3,973.58,47.7,13.25,1.86,0.0
20160404:1310,694.87,869.71,42.58,13.73,1.93,0.0
20160404:1410,564.52,695.43,34.92,14.02,1.93,0.0
20160404:1510,397.36,489.28,25.73,13.67,1.79,0.0
20160404:1610,161.64,217.75,15.73,12.95,1.52,0.0
20160404:1710,14.47,29.87,5.43,11.89,1.17,0.0
20160404:1810,0.0,0.0,0.0,10.34,1.03,0.0
20160404:1910,0.0,0.0,0.0,8.73,0.97,0.0
20160404:2010,0.0,0.0,0.0,8.21,0.9,0.0
20160404:2110,0.0,0.0,0.0,8.03,0.83,0.0
20160404:2210,0.0,0.0,0.0,7.99,0.83,0.0
20160404:2310,0.0,0.0,0.0,8.03,0.83,0.0
20160405:0010,0.0,0.0,0.0,7.74,0.69,0.0
20160405:0110,0.0,0.0,0.0,7.43,0.69,0.0
20160405:0210,0.0,0.0,0.0,7.05,0.69,0.0
20160405:0310,0.0,0.0,0.0,6.67,0.62,0.0
20160405:0410,0.0,0.0,0.0,6.17,0.62,0.0
20160405:0510,4.48,14.48,3.16,5.94,0.62,0.0
20160405:0610,65.2,91.41,13.48,6.32,0.48,0.0
20160405:0710,287.87,351.29,23.61,7.48,0.34,0.0
20160405:0810,442.18,538.61,33.07,10.14,0.62,0.0
20160405:0910,463.52,566.01,41.22,11.08,1.03,0.0
20160405:1010,707.28,889.8,47.1,12.73,1.59,0.0
20160405:1110,754.52,962.39,49.6,13.39,1.52,0.0
20160405:1210,698.2,885.25,48.05,14.08,1.52,0.0
20160405:1310,352.6,436.61,42.89,14.9,1.38,0.0
20160405:1410,289.0,359.28,35.19,15.34,1.52,0.0
20160405:1510,201.3,255.04,25.97,14.93,1.52,0.0
20160405:1610,153.21,207.37,15.96,14.04,1.24,0.0
20160405:1710,16.29,32.58,5.65,13.38,0.9,0.0
20160405:1810,0.0,0.0,0.0,11.96,0.76,0.0
20160405:1910,0.0,0.0,0.0,11.93,0.55,0.0
20160405:2010,0.0,0.0,0.0,11.14,0.48,0.0
20160405:2110,0.0,0.0,0.0,10.28,0.41,0.0
20160405:2210,0.0,0.0,0.0,9.31,0.48,0.0
20160405:2310,0.0,0.0,0.0,8.31,0.41,0.0
20160406:0010,0.0,0.0,0.0,7.5,0.48,0.0
20160406:0110,0.0,0.0,0.0,6.68,0.41,0.0
20160406:0210,0.0,0.0,0.0,6.15,0.41,0.0
20160406:0310,0.0,0.0,0.0,5.66,0.41,0.0
20160406:0410,0.0,0.0,0.0,5.24,0.48,0.0
20160406:0510,6.78,18.1,3.49,4.95,0.48,0.0
20160406:0610,50.06,73.31,13.81,5.11,0.34,0.0
20160406:0710,200.26,246.98,23.94,6.8,0.28,0.0
20160406:0810,254.32,314.03,33.42,10.36,0.0,0.0
20160406:0910,469.26,580.44,41.59,12.46,0.62,0.0
20160406:1010,613.56,772.8,47.49,13.59,1.03,0.0
20160406:1110,765.57,991.8,49.98,14.73,1.24,0.0
20160406:1210,736.42,948.08,48.4,15.52,1.45,0.0
20160406:1310,397.37,491.67,43.2,15.49,1.72,0.0
20160406:1410,293.93,361.96,35.45,13.77,1.79,0.0
20160406:1510,151.58,194.73,26.21,12.7,1.38,0.0
20160406:1610,113.23,153.43,16.18,12.3,0.97,0.0
20160406:1710,11.93,26.25,5.87,11.57,0.62,0.0
20160406:1810,0.0,0.0,0.0,10.74,0.62,0.0
20160406:1910,0.0,0.0,0.0,11.18,0.34,0.0
20160406:2010,0.0,0.0,0.0,10.25,0.34,0.0
20160406:2110,0.0,0.0,0.0,9.3,0.28,0.0
20160406:2210,0.0,0.0,0.0,8.36,0.48,0.0
20160406:2310,0.0,0.0,0.0,7.33,0.48,0.0
20160407:0010,0.0,0.0,0.0,6.84,0.21,0.0
20160407:0110,0.0,0.0,0.0,6.21,0.34,0.0
20160407:0210,0.0,0.0,0.0,5.62,0.48,0.0
20160407:0310,0.0,0.0,0.0,5.29,0.48,0.0
20160407:0410,0.0,0.0,0.0,4.84,0.48,0.0
20160407:0510,7.39,19.01,3.82,4.56,0.41,0.0
20160407:0610,67.9,94.13,14.13,5.17,0.41,0.0
20160407:0710,292.54,355.28,24.27,6.4,0.21,0.0
20160407:0810,502.48,611.49,33.77,7.94,0.28,0.0
20160407:0910,623.86,777.91,41.96,9.33,0.34,0.0
20160407:1010,593.15,740.58,47.87,10.73,0.55,0.0
20160407:1110,516.92,640.45,50.36,12.04,0.9,0.0
20160407:1210,455.08,563.02,48.75,13.26,1.03,0.0
20160407:1310,537.4,666.68,43.5,13.05,1.1,0.0
20160407:1410,28.9,49.19,35.72,12.85,1.38,0.0
20160407:1510,27.53,47.3,26.44,12.07,1.17,0.0
20160407:1610,177.23,237.77,16.4,11.72,0.83,0.0
20160407:1710,3.84,13.58,6.09,9.98,0.76,0.0
20160407:1810,0.0,0.0,0.0,8.58,0.55,0.0
20160407:1910,0.0,0.0,0.0,9.8,0.34,0.0
20160407:2010,0.0,0.0,0.0,8.53,0.28,0.0
20160407:2110,0.0,0.0,0.0,7.28,0.21,0.0
20160407:2210,0.0,0.0,0.0,6.32,0.34,0.0
20160407:2310,0.0,0.0,0.0,5.65,0.48,0.0
20160408:0010,0.0,0.0,0.0,4.76,0.62,0.0
20160408:0110,0.0,0.0,0.0,3.78,0.55,0.0
20160408:0210,0.0,0.0,0.0,3.28,0.62,0.0
20160408:0310,0.0,0.0,0.0,3.14,0.62,0.0
20160408:0410,0.0,0.0,0.0,3.21,0.62,0.0
20160408:0510,4.56,14.48,4.14,3.38,0.62,0.0
20160408:0610,34.4,54.3,14.46,3.91,0.55,0.0
20160408:0710,50.25,73.79,24.6,6.07,0.62,0.0
20160408:0810,76.92,105.0,34.11,6.57,0.83,0.0
20160408:0910,92.98,123.92,42.32,7.47,0.76,0.0
20160408:1010,89.74,120.14,48.25,7.4,0.83,0.0
20160408:1110,110.22,143.79,50.73,7.56,0.62,0.0
20160408:1210,117.74,152.3,49.1,7.51,0.76,0.0
20160408:1310,120.54,155.14,43.8,6.9,0.69,0.0
20160408:1410,81.62,110.68,35.98,7.16,0.83,0.0
20160408:1510,60.55,86.08,26.68,6.8,0.9,0.0
20160408:1610,44.6,67.16,16.63,6.5,0.83,0.0
20160408:1710,8.54,20.82,6.31,5.83,0.9,0.0
20160408:1810,0.0,0.0,0.0,4.93,0.9,0.0
20160408:1910,0.0,0.0,0.0,4.3,1.03,0.0
20160408:2010,0.0,0.0,0.0,3.69,0.97,0.0
20160408:2110,0.0,0.0,0.0,3.16,0.9,0.0
20160408:2210,0.0,0.0,0.0,2.42,0.76,0.0
20160408:2310,0.0,0.0,0.0,1.86,0.76,0.0
20160409:0010,0.0,0.0,0.0,1.48,0.83,0.0
20160409:0110,0.0,0.0,0.0,1.48,0.83,0.0
20160409:0210,0.0,0.0,0.0,1.36,0.83,0.0
20160409:0310,0.0,0.0,0.0,1.26,0.76,0.0
20160409:0410,0.0,0.0,0.0,1.2,0.76,0.0
20160409:0510,0.0,3.62,4.46,1.11,0.76,0.0
20160409:0610,6.93,18.1,14.77,1.4,0.83,0.0
20160409:0710,39.98,60.54,24.93,1.99,0.9,0.0
20160409:0810,81.8,108.79,34.45,2.54,0.97,0.0
20160409:0910,148.17,183.52,42.68,3.23,1.03,0.0
20160409:1010,278.28,331.12,48.63,3.79,0.97,0.0
20160409:1110,372.67,441.83,51.11,4.16,0.83,0.0
20160409:1210,249.39,299.82,49.44,4.79,0.83,0.0
20160409:1310,272.39,327.16,44.1,5.59,0.76,0.0
20160409:1410,265.87,319.94,36.24,6.11,0.69,0.0
20160409:1510,262.11,316.57,26.91,6.4,0.69,0.0
20160409:1610,117.48,154.55,16.85,6.39,0.41,0.0
20160409:1710,21.77,38.92,6.53,5.94,0.07,0.0
20160409:1810,0.0,0.0,0.0,5.51,0.14,0.0
20160409:1910,0.0,0.0,0.0,6.15,0.34,0.0
20160409:2010,0.0,0.0,0.0,5.63,0.41,0.0
20160409:2110,0.0,0.0,0.0,4.97,0.48,0.0
20160409:2210,0.0,0.0,0.0,4.35,0.55,0.0
20160409:2310,0.0,0.0,0.0,3.53,0.62,0.0
20160410:0010,0.0,0.0,0.0,2.72,0.62,0.0
20160410:0110,0.0,0.0,0.0,2.19,0.62,0.0
20160410:0210,0.0,0.0,0.0,1.45,0.62,0.0
20160410:0310,0.0,0.0,0.0,0.86,0.69,0.0
20160410:0410,0.0,0.0,0.0,0.08,0.76,0.0
20160410:0510,12.75,26.25,4.78,-0.55,0.76,0.0
20160410:0610,48.09,69.69,15.09,0.45,0.55,0.0
20160410:0710,392.31,470.08,25.25,4.64,0.76,0.0
20160410:0810,579.91,700.17,34.79,6.64,0.83,0.0
20160410:0910,709.03,886.2,43.04,8.39,0.62,0.0
20160410:1010,769.28,995.9,49.0,10.07,0.28,0.0
20160410:1110,806.33,1055.45,51.48,11.03,0.41,0.0
20160410:1210,799.48,1035.52,49.78,11.9,0.83,0.0
20160410:1310,718.84,913.93,44.4,12.53,0.97,0.0
20160410:1410,561.79,698.38,36.5,12.9,0.9,0.0
20160410:1510,407.68,504.9,27.14,12.85,0.83,0.0
20160410:1610,187.59,252.27,17.06,12.41,0.83,0.0
20160410:1710,21.17,38.92,6.75,11.43,0.9,0.0
20160410:1810,0.0,0.0,0.0,9.92,0.83,0.0
20160410:1910,0.0,0.0,0.0,9.75,0.62,0.0
20160410:2010,0.0,0.0,0.0,9.01,0.55,0.0
20160410:2110,0.0,0.0,0.0,8.28,0.55,0.0
20160410:2210,0.0,0.0,0.0,7.49,0.55,0.0
20160410:2310,0.0,0.0,0.0,6.72,0.55,0.0
20160411:0010,0.0,0.0,0.0,6.11,0.48,0.0
20160411:0110,0.0,0.0,0.0,5.54,0.41,0.0
20160411:0210,0.0,0.0,0.0,4.91,0.41,0.0
20160411:0310,0.0,0.0,0.0,4.38,0.41,0.0
20160411:0410,0.0,0.0,0.0,4.06,0.41,0.0
20160411:0510,13.11,27.15,5.09,3.72,0.34,0.0
20160411:0610,71.26,97.75,15.41,4.42,0.21,0.0
20160411:0710,226.43,276.66,25.57,6.07,0.07,0.0
20160411:0810,543.74,665.84,35.12,8.74,0.41,0.0
20160411:0910,654.75,813.37,43.39,10.39,1.03,0.0
20160411:1010,682.66,854.98,49.38,11.75,1.38,0.0
20160411:1110,809.62,1036.57,51.85,13.15,1.72,0.0
20160411:1210,787.72,1004.68,50.12,14.07,1.93,0.0
20160411:1310,716.73,903.1,44.69,14.42,1.93,0.0
20160411:1410,590.28,729.8,36.75,14.26,1.93,0.0
20160411:1510,413.53,509.43,27.37,13.82,1.86,0.0
20160411:1610,194.33,261.53,17.28,12.92,1.45,0.0
20160411:1710,21.14,38.92,6.97,11.79,1.24,0.0
20160411:1810,0.0,0.0,0.0,9.83,1.1,0.0
20160411:1910,0.0,0.0,0.0,9.4,0.97,0.0
20160411:2010,0.0,0.0,0.0,9.56,0.83,0.0
20160411:2110,0.0,0.0,0.0,8.79,0.69,0.0
20160411:2210,0.0,0.0,0.0,8.15,0.62,0.0
20160411:2310,0.0,0.0,0.0,7.61,0.62,0.0
20160412:0010,0.0,0.0,0.0,7.04,0.62,0.0
20160412:0110,0.0,0.0,0.0,6.74,0.55,0.0
20160412:0210,0.0,0.0,0.0,6.24,0.55,0.0
20160412:0310,0.0,0.0,0.0,5.59,0.48,0.0
20160412:0410,0.0,0.0,0.0,4.61,0.48,0.0
20160412:0510,16.48,31.68,5.4,3.48,0.48,0.0
20160412:0610,56.4,80.55,15.72,4.46,0.34,0.0
20160412:0710,384.08,468.96,25.89,8.03,0.41,0.0
20160412:0810,563.92,687.98,35.46,10.04,1.17,0.0
20160412:0910,697.16,873.43,43.75,11.38,1.17,0.0
20160412:1010,776.1,993.4,49.75,12.77,1.31,0.0
20160412:1110,781.03,1003.51,52.22,13.8,1.52,0.0
20160412:1210,788.15,1012.08,50.46,15.05,1.86,0.0
20160412:1310,683.09,861.61,44.98,15.17,1.86,0.0
20160412:1410,584.07,726.64,37.01,15.57,1.93,0.0
20160412:1510,401.71,497.18,27.6,14.61,1.72,0.0
20160412:1610,178.59,239.42,17.5,13.54,1.59,0.0
20160412:1710,14.44,29.87,7.18,12.2,1.31,0.0
20160412:1810,0.0,0.0,0.0,10.44,1.24,0.0
20160412:1910,0.0,0.0,0.0,8.7,1.24,0.0
20160412:2010,0.0,0.0,0.0,8.28,1.1,0.0
20160412:2110,0.0,0.0,0.0,8.05,1.03,0.0
20160412:2210,0.0,0.0,0.0,8.23,0.9,0.0
20160412:2310,0.0,0.0,0.0,7.7,0.83,0.0
20160413:0010,0.0,0.0,0.0,7.4,0.76,0.0
20160413:0110,0.0,0.0,0.0,6.97,0.76,0.0
20160413:0210,0.0,0.0,0.0,6.58,0.69,0.0
20160413:0310,0.0,0.0,0.0,6.08,0.55,0.0
20160413:0410,0.0,0.0,0.0,5.52,0.55,0.0
20160413:0510,10.44,23.53,5.71,5.05,0.55,0.0
20160413:0610,78.66,106.8,16.03,5.81,0.34,0.0
20160413:0710,276.59,337.55,26.2,7.75,0.28,0.0
20160413:0810,569.59,695.22,35.78,9.4,0.97,0.0
20160413:0910,697.76,864.24,44.1,10.42,1.52,0.0
20160413:1010,748.14,935.86,50.11,11.82,2.0,0.0
20160413:1110,745.58,935.02,52.59,12.3,2.07,0.0
20160413:1210,737.83,926.23,50.79,12.67,2.0,0.0
20160413:1310,688.31,855.75,45.27,12.73,2.0,0.0
20160413:1410,559.57,683.73,37.26,12.36,1.93,0.0
20160413:1510,386.5,472.44,27.83,11.85,1.59,0.0
20160413:1610,155.68,205.61,17.71,11.21,1.59,0.0
20160413:1710,20.62,38.01,7.4,10.21,0.9,0.0
20160413:1810,0.0,0.0,0.0,8.87,0.83,0.0
20160413:1910,0.0,0.0,0.0,10.01,0.55,0.0
20160413:2010,0.0,0.0,0.0,9.4,0.21,0.0
20160413:2110,0.0,0.0,0.0,8.67,0.21,0.0
20160413:2210,0.0,0.0,0.0,8.02,0.28,0.0
20160413:2310,0.0,0.0,0.0,7.22,0.55,0.0
20160414:0010,0.0,0.0,0.0,6.34,0.76,0.0
20160414:0110,0.0,0.0,0.0,5.38,0.83,0.0
20160414:0210,0.0,0.0,0.0,4.79,0.83,0.0
20160414:0310,0.0,0.0,0.0,4.39,0.83,0.0
20160414:0410,0.0,0.0,0.0,4.31,0.76,0.0
20160414:0510,19.86,36.2,6.02,4.34,0.69,0.0
20160414:0610,32.75,52.49,16.33,4.88,0.55,0.0
20160414:0710,186.14,229.04,26.51,5.7,0.48,0.0
20160414:0810,445.33,533.49,36.11,7.24,0.9,0.0
20160414:0910,718.83,890.32,44.44,8.63,1.17,0.0
20160414:1010,731.73,917.12,50.48,10.21,1.31,0.0
20160414:1110,777.6,998.71,52.95,11.18,0.9,0.0
20160414:1210,311.7,386.73,51.13,12.41,0.34,0.0
20160414:1310,675.87,863.36,45.56,12.86,0.55,0.0
20160414:1410,505.21,626.32,37.51,12.76,0.69,0.0
20160414:1510,404.72,500.54,28.06,12.44,0.76,0.0
20160414:1610,201.72,270.98,17.93,11.61,0.55,0.0
20160414:1710,20.55,38.01,7.61,10.73,0.14,0.0
20160414:1810,0.0,0.0,0.0,10.19,0.48,0.0
20160414:1910,0.0,0.0,0.0,9.18,0.34,0.0
20160414:2010,0.0,0.0,0.0,8.49,0.28,0.0
20160414:2110,0.0,0.0,0.0,7.85,0.41,0.0
20160414:2210,0.0,0.0,0.0,7.21,0.55,0.0
20160414:2310,0.0,0.0,0.0,6.44,0.62,0.0
20160415:0010,0.0,0.0,0.0,5.69,0.62,0.0
20160415:0110,0.0,0.0,0.0,4.86,0.62,0.0
20160415:0210,0.0,0.0,0.0,4.4,0.55,0.0
20160415:0310,0.0,0.0,0.0,4.07,0.62,0.0
20160415:0410,0.0,0.0,0.0,3.97,0.55,0.0
20160415:0510,20.56,37.11,6.32,4.27,0.62,0.0
20160415:0610,77.31,104.99,16.63,5.29,0.48,0.0
20160415:0710,343.29,414.04,26.82,6.75,0.76,0.0
20160415:0810,601.49,728.61,36.43,8.36,1.31,0.0
20160415:0910,698.99,857.7,44.78,9.66,1.86,0.0
20160415:1010,795.5,992.34,50.84,10.53,2.14,0.0
20160415:1110,665.96,821.83,53.31,11.37,2.14,0.0
20160415:1210,471.02,573.03,51.45,11.6,2.0,0.0
20160415:1310,657.9,811.05,45.84,11.92,2.07,0.0
20160415:1410,487.32,592.53,37.75,12.34,2.0,0.0
20160415:1510,350.85,428.35,28.28,11.9,1.79,0.0
20160415:1610,190.34,252.47,18.14,11.51,1.66,0.0
20160415:1710,28.25,47.97,7.82,10.75,1.38,0.0
20160415:1810,0.0,0.0,0.0,9.63,1.24,0.0
20160415:1910,0.0,0.0,0.0,8.25,1.31,0.0
20160415:2010,0.0,0.0,0.0,7.65,1.17,0.0
20160415:2110,0.0,0.0,0.0,7.24,1.1,0.0
20160415:2210,0.0,0.0,0.0,7.13,1.03,0.0
20160415:2310,0.0,0.0,0.0,7.05,0.97,0.0
20160416:0010,0.0,0.0,0.0,6.86,0.9,0.0
20160416:0110,0.0,0.0,0.0,6.74,0.83,0.0
20160416:0210,0.0,0.0,0.0,6.55,0.83,0.0
20160416:0310,0.0,0.0,0.0,6.46,0.83,0.0
20160416:0410,0.0,0.0,0.0,6.36,0.76,0.0
20160416:0510,21.05,38.01,6.62,6.23,0.76,0.0
20160416:0610,72.89,100.46,16.93,6.78,0.76,0.0
20160416:0710,223.42,274.09,27.13,8.61,1.31,0.0
20160416:0810,354.3,425.9,36.75,9.55,1.79,0.0
20160416:0910,307.13,371.99,45.12,10.59,2.41,0.0
20160416:1010,558.1,678.96,51.2,12.0,2.69,0.0
20160416:1110,480.88,586.23,53.67,13.15,2.76,0.0
20160416:1210,138.41,179.74,51.78,13.67,2.55,0.0
20160416:1310,245.5,305.16,46.13,14.31,2.83,0.0
20160416:1410,403.37,491.61,38.0,14.18,2.69,0.0
20160416:1510,391.68,480.22,28.5,14.0,2.55,0.0
20160416:1610,153.1,203.1,18.35,13.25,2.28,0.0
20160416:1710,22.48,40.73,8.04,12.13,1.79,0.0
20160416:1810,0.0,0.0,0.0,10.75,1.52,0.0
20160416:1910,0.0,0.0,0.0,9.35,1.17,0.0
20160416:2010,0.0,0.0,0.0,8.66,1.17,0.0
20160416:2110,0.0,0.0,0.0,7.73,1.24,0.0
20160416:2210,0.0,0.0,0.0,7.46,1.24,0.0
20160416:2310,0.0,0.0,0.0,6.82,1.17,0.0
20160417:0010,0.0,0.0,0.0,6.2,1.24,0.0
20160417:0110,0.0,0.0,0.0,5.56,1.17,0.0
20160417:0210,0.0,0.0,0.0,5.41,1.1,0.0
20160417:0310,0.0,0.0,0.0,5.36,1.03,0.0
20160417:0410,0.0,0.0,0.0,5.68,0.9,0.0
20160417:0510,24.01,41.63,6.92,5.12,0.97,0.0
20160417:0610,84.28,113.13,17.23,5.86,0.9,0.0
20160417:0710,68.08,95.54,27.43,8.8,1.45,0.0
20160417:0810,260.03,316.17,37.07,9.61,1.86,0.0
20160417:0910,126.11,163.65,45.46,10.88,2.0,0.0
20160417:1010,97.27,130.55,51.55,11.26,2.0,0.0
20160417:1110,71.89,101.22,54.02,11.99,2.0,0.0
20160417:1210,157.38,201.49,52.1,12.95,2.0,0.0
20160417:1310,94.26,127.71,46.41,12.39,1.79,0.0
20160417:1410,31.29,52.03,38.24,11.85,1.66,0.0
